id,address,locality,city,latitude,longitude,zipcode,country_id,locality_verbose,city_id
18434343,"D 41, Mohan Singh Market, Sector-6, R K Puram, New Delhi",R K Puram,New Delhi,28.5660557,77.1760606,,1,"R K Puram, New Delhi",1
18472665,"Shop 11, 1st Floor, Sector 8 Market, R K Puram, New Delhi",R K Puram,New Delhi,28.5724166,77.1671335,,1,"R K Puram, New Delhi",1
18427212,"Shop 68, Vasant Place Market, Sector 6, R K Puram, New Delhi",R K Puram,New Delhi,28.5652136,77.1672543,,1,"R K Puram, New Delhi",1
313127,"Shop 3, R K Puram, New Delhi",R K Puram,New Delhi,28.5647404,77.181991,,1,"R K Puram, New Delhi",1
18396151,"Near GGS Dispensary, Sector 4, R K Puram, New Delhi",R K Puram,New Delhi,28.5626093,77.1793853,,1,"R K Puram, New Delhi",1
18486869,"39/3, Near Ram Mandir, Mohammdpur, R K Puram, New Delhi",R K Puram,New Delhi,28.5658333,77.1884619,110066,1,"R K Puram, New Delhi",1
18486866,"D 42, Mohan Singh Market, Sector 6, R K Puram, New Delhi",R K Puram,New Delhi,28.5659833,77.1762403,,1,"R K Puram, New Delhi",1
18461352,"Munirka Village, R K Puram, New Delhi",R K Puram,New Delhi,28.5635547,77.1785769,,1,"R K Puram, New Delhi",1
18057802,"12, South Avenue Market, Near Sena Bhawan, India Gate, New Delhi",India Gate,New Delhi,28.6083918,77.2014634,,1,"India Gate, New Delhi",1
312231,"South Avenue, President's Estate, Near, India Gate, New Delhi",India Gate,New Delhi,28.607967,77.198618,,1,"India Gate, New Delhi",1
18481278,"Shop 1, South Avenue Market, India Gate, New Delhi",India Gate,New Delhi,28.6086732,77.1981633,,1,"India Gate, New Delhi",1
311828,"159, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5619836856,77.1973308921,110029,1,"Safdarjung, New Delhi",1
18126972,"Safdarjung, New Delhi",Safdarjung,New Delhi,28.5617460455,77.192248106,110029,1,"Safdarjung, New Delhi",1
5846,"A-1/153, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5672154601,77.194801569,0,1,"Safdarjung, New Delhi",1
18456770,"Safdarjung Enclave, New Delhi",Safdarjung,New Delhi,28.560712,77.198835,110029,1,"Safdarjung, New Delhi",1
4330,"B-6, Commercial Market, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5588740031,77.1962945536,0,1,"Safdarjung, New Delhi",1
300281,"70, Humayun Pur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5617242544,77.1940213814,0,1,"Safdarjung, New Delhi",1
1774,"Shop 2, AB-6, Community Center, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5658584,77.1993312,0,1,"Safdarjung, New Delhi",1
305606,"70 B, LGF, Safdarjung Enclave, New Delhi, Safdarjung, New Delhi",Safdarjung,New Delhi,0.0,0.0,110029,1,"Safdarjung, New Delhi",1
18357527,"House 20F, Basement, Gali 1, Krishna Nagar, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5627413623,77.1954181418,110029,1,"Safdarjung, New Delhi",1
18337920,"Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5607887068,77.1938463673,110029,1,"Safdarjung, New Delhi",1
300280,"77, Humayunpur, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5618125966,77.1941742674,0,1,"Safdarjung, New Delhi",1
7310,"AB 2, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.565381,77.198856,0,1,"Safdarjung, New Delhi",1
18219526,"Shop 1, C-61/2, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5605790393,77.1991879866,,1,"Safdarjung, New Delhi",1
18458306,"Shop 13, B6, DDA Market, Chaudhary Harsukh Marg, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5598,77.192026,,1,"Safdarjung, New Delhi",1
300258,"B6/6, Commercial Complex, Safdarjung Enclave, New Delhi, Safdarjung, New Delhi",Safdarjung,New Delhi,28.559014,77.19591,0,1,"Safdarjung, New Delhi",1
18144483,"107/A, Ground Floor, Humayunpur, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5608773441,77.1932586282,110029,1,"Safdarjung, New Delhi",1
306870,"Shop 1, Central Market, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5672958473,77.194397226,110029,1,"Safdarjung, New Delhi",1
304186,"D-65, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5606205605,77.1989952028,,1,"Safdarjung, New Delhi",1
8216,"42/A2, Ground Floor, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5638305556,77.1949611111,0,1,"Safdarjung, New Delhi",1
18384121,"298 Humayunpur, B6 DDA Market, Safdarjung, New Delhi",Safdarjung,New Delhi,28.559151,77.195856,,1,"Safdarjung, New Delhi",1
300235,"117/1, Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.507634,77.2000801,0,1,"Sainik Farms, New Delhi",1
18428536,"Freedom Fighter Enclave, Opposite Gate 3, Neb Sarai, Ignou Road, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.509106,77.201128,,1,"Sainik Farms, New Delhi",1
302326,"Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5079027778,77.2001805556,,1,"Sainik Farms, New Delhi",1
309192,"A/56, Freedom Fighter Enclave, IGNOU Road, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5098832,77.2017569,,1,"Sainik Farms, New Delhi",1
300236,"A-96, MB Road, Saiyad Ul Ajaib, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5203762,77.2030121,0,1,"Sainik Farms, New Delhi",1
300231,"Shop 10, Sudan Singh Market, Saiyad Ul Ajaib, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5144262,77.2051326,0,1,"Sainik Farms, New Delhi",1
18303837,"114/2, IGNOU Road, Neb Sarai, New Delhi",Sainik Farms,New Delhi,28.5082029881,77.2003715113,,1,"Sainik Farms, New Delhi",1
18488864,"A-2, Paryavaran Complex, IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5146564924,77.2033505363,,1,"Sainik Farms, New Delhi",1
2201,"A-1, Gate 2, Cariappa Marg, Opposite Saket, Near, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5180547,77.2142696,0,1,"Sainik Farms, New Delhi",1
312827,"A-183, IGNOU Chowk, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5040163053,77.1986334399,110068,1,"Sainik Farms, New Delhi",1
302314,"Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5075638889,77.2002194444,,1,"Sainik Farms, New Delhi",1
18203159,"Near Hanuman Dharam Kaanta, IGNOU Road, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5152144,77.205485,,1,"Sainik Farms, New Delhi",1
302318,"Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5055660749,77.1988563985,,1,"Sainik Farms, New Delhi",1
302311,"114/3, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5082777,77.200568,,1,"Sainik Farms, New Delhi",1
18469965,"34 L, Ashoka Avenue, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.535749,77.22319,,1,"Sainik Farms, New Delhi",1
18408066,"Dhankad Market, Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5099643,77.201667,,1,"Sainik Farms, New Delhi",1
18355141,"IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5055613608,77.1987595037,,1,"Sainik Farms, New Delhi",1
18408037,"114/1, Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5086514,77.2008084,,1,"Sainik Farms, New Delhi",1
18312586,"Shop B6, Gali 1, Saidulajab, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.5166527,77.2060692,,1,"Sainik Farms, New Delhi",1
18440160,"Shop 1, Tiger Lane, Western Avenue, Sainik Farms, New Delhi",Sainik Farms,New Delhi,28.507952,77.214375,,1,"Sainik Farms, New Delhi",1
305833,"1st Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,28.5292155043,77.2195191309,,1,"Select Citywalk Mall, Saket, New Delhi",1
4830,"2nd Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket",New Delhi,28.5293802,77.2200822,0,1,"MGF Metropolitan Mall, Saket, New Delhi",1
9984,"Ground Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,28.5286263731,77.2190514207,,1,"Select Citywalk Mall, Saket, New Delhi",1
4271,"E-4W, Ground Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,28.529136,77.219309,0,1,"Select Citywalk Mall, Saket, New Delhi",1
4752,"13, 1st Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket",New Delhi,28.5301360153,77.2195033729,0,1,"MGF Metropolitan Mall, Saket, New Delhi",1
4341,"1st Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket",New Delhi,28.5293736855,77.2201253101,0,1,"MGF Metropolitan Mall, Saket, New Delhi",1
7364,"G-3, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,28.5281463,77.2193637,0,1,"Select Citywalk Mall, Saket, New Delhi",1
18219554,"8, PVR Anupam Complex, Community Centre",PVR Anupam Complex,New Delhi,28.522942266,77.2076490149,,1,"PVR Anupam Complex, New Delhi",1
306545,"S-4, 2nd Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,28.5291168251,77.219510749,,1,"Select Citywalk Mall, Saket, New Delhi",1
8201,"309, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",New Delhi,28.5282281186,77.2168825194,0,1,"DLF Place Mall, Saket, New Delhi",1
18219522,"17, Community Centre, Next to PVR Anupam, Saket, New Delhi",PVR Anupam Complex,New Delhi,28.5233228657,77.2071826458,,1,"PVR Anupam Complex, New Delhi",1
3921,"S-10, 2nd Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,28.5284935236,77.2196032852,0,1,"Select Citywalk Mall, Saket, New Delhi",1
305781,"GFK 4A, Ground Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",New Delhi,28.5279945262,77.2169425339,,1,"DLF Place Mall, Saket, New Delhi",1
1372,"1st Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,28.5285945,77.2193637,0,1,"Select Citywalk Mall, Saket, New Delhi",1
311634,"Ground Floor, High Street, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,28.5284596484,77.2186655179,,1,"Select Citywalk Mall, Saket, New Delhi",1
310916,"Unit 6, The Square, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,28.529238775,77.2195633873,,1,"Select Citywalk Mall, Saket, New Delhi",1
219,"11, PVR Anupam Complex, Community Centre",PVR Anupam Complex,New Delhi,28.5232693,77.2075519,0,1,"PVR Anupam Complex, New Delhi",1
18217023,"Khasra 258, Lane 3, Westend Marg, Saidulajab, Saket, New Delhi",Saket,New Delhi,28.5173033,77.200089,,1,"Saket, New Delhi",1
9720,"300, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",New Delhi,28.5323027926,77.2192230821,0,1,"DLF Place Mall, Saket, New Delhi",1
2741,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi","Sheraton New Delhi Hotel, Saket",New Delhi,28.527002,77.2153849,0,1,"Sheraton New Delhi Hotel, Saket, New Delhi",1
7824,"2, Pocket N, DDA Market, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,28.5381337,77.2983439,0,1,"Sarita Vihar, New Delhi",1
18219530,"Near Sarita Vihar Police Station, Opposite Apollo Hospital, Main Mathura Road, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,28.5400233,77.2821107,,1,"Sarita Vihar, New Delhi",1
310198,"L-321, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,28.5375838,77.2961381,,1,"Sarita Vihar, New Delhi",1
18364414,"GF-771, Sukhdev Complex, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,28.5388021,77.2853594,,1,"Sarita Vihar, New Delhi",1
7803,"302-A, Pocket N, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,28.5380821,77.2985617,0,1,"Sarita Vihar, New Delhi",1
7818,"2 A, Pocket M & N, Janta Flats, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,28.5384507,77.2985251,0,1,"Sarita Vihar, New Delhi",1
18357939,"373-A, Pocket-N, Near Sarita Vihar Police Chowki, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,28.5378528,77.2985607,,1,"Sarita Vihar, New Delhi",1
18425158,"Shop 6, Ring Road Market, Nauroji Nagar, Near, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,28.5695602,77.1930423,,1,"Sarojini Nagar, New Delhi",1
18489497,"Shop 78, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,28.5698167,77.1938509,,1,"Sarojini Nagar, New Delhi",1
18396418,"Shop 6, Nehru Nagar, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,28.5696602,77.1939753,,1,"Sarojini Nagar, New Delhi",1
18425149,"Shop 1, P-2 Vikas Commercial Complex, Pillangi Village, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,28.5797196,77.2012795,,1,"Sarojini Nagar, New Delhi",1
18357568,"Shop 81, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,28.5699787,77.1936712,,1,"Sarojini Nagar, New Delhi",1
18370535,"Shop 43, DLF South Square Mall, Sarojini Nagar, New Delhi","DLF South Square, Sarojini Nagar",New Delhi,28.5761036,77.194929,,1,"DLF South Square, Sarojini Nagar, New Delhi",1
18486878,"Shop 3, Ring Road Market, Sarojni Nagar New Delhi",Sarojini Nagar,New Delhi,28.5694755,77.1935675,,1,"Sarojini Nagar, New Delhi",1
18492652,"85, Ring Road Market, Sulekha Vihar, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,0.0,0.0,,1,"Sarojini Nagar, New Delhi",1
1777,"AB-14, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5654017,77.1992414,0,1,"Safdarjung, New Delhi",1
3379,"Hyatt Regency, Bhikaji Cama Place, New Delhi","Hyatt Regency, Bhikaji Cama Place",New Delhi,28.56904,77.185331,0,1,"Hyatt Regency, Bhikaji Cama Place, New Delhi",1
3378,"Hyatt Regency, Bhikaji Cama Place, New Delhi","Hyatt Regency, Bhikaji Cama Place",New Delhi,28.56904,77.185331,0,1,"Hyatt Regency, Bhikaji Cama Place, New Delhi",1
7319,"AB-4, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5655973981,77.1993224323,0,1,"Safdarjung, New Delhi",1
4357,"Hyatt Regency, Bhikaji Cama Place, New Delhi","Hyatt Regency, Bhikaji Cama Place",New Delhi,28.56904,77.185331,0,1,"Hyatt Regency, Bhikaji Cama Place, New Delhi",1
4356,"Hyatt Regency, Bhikaji Cama Place, New Delhi","Hyatt Regency, Bhikaji Cama Place",New Delhi,28.56904,77.185331,0,1,"Hyatt Regency, Bhikaji Cama Place, New Delhi",1
3164,"AB-4, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,New Delhi,28.5657345,77.1989719,0,1,"Safdarjung, New Delhi",1
7772,"Stall 6, Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,28.5733089,77.2069673,0,1,"Dilli Haat, INA, New Delhi",1
302542,"Stall 19, Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,28.573123,77.2062457,,1,"Dilli Haat, INA, New Delhi",1
7768,"Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,28.57298,77.2063385,0,1,"Dilli Haat, INA, New Delhi",1
302264,"Stall 20 & 4, Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,28.5731102,77.2062936,,1,"Dilli Haat, INA, New Delhi",1
309140,"96, Opposite Sri Venkateswara College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5879893,77.1683327,,1,"Satyaniketan, New Delhi",1
18336489,"284, Opposite Sri Venkateshwara College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5885208,77.1687371,,1,"Satyaniketan, New Delhi",1
18245295,"4-5, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5880101,77.1676138,,1,"Satyaniketan, New Delhi",1
18252412,"294, 2nd Floor, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5887026,77.1692313,,1,"Satyaniketan, New Delhi",1
351,"93, Opposite Venkateswara College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5884054,77.1684675,0,1,"Satyaniketan, New Delhi",1
18433610,"11, Ground Floor, South Moti Bagh, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5876664,77.1672993,110021,1,"Satyaniketan, New Delhi",1
18358164,"2nd & 3rd Floor, Building 9, Opposite Venkateshwar College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5877069,77.1672543,,1,"Satyaniketan, New Delhi",1
18157395,"37, Near HDFC ATM, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5881358,77.1678462,,1,"Satyaniketan, New Delhi",1
18358675,"37, 1st Floor, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5882237,77.1679732,110021,1,"Satyaniketan, New Delhi",1
18261701,"292, 1st Floor, Opposite Venkateshwar College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5885957,77.1690516,,1,"Satyaniketan, New Delhi",1
18175323,"289, Opposite Venkateshwar College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5887241,77.1691141,,1,"Satyaniketan, New Delhi",1
301154,"17, Sector 8 Market, R K Puram, New Delhi",R K Puram,New Delhi,28.5726386,77.1672793,,1,"R K Puram, New Delhi",1
18391458,"67, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5879999,77.1683221,110021,1,"Satyaniketan, New Delhi",1
313296,"295, Upper Ground Floor, Satyaniketan, New Delhi",Satyaniketan,New Delhi,28.5888327,77.1691864,110021,1,"Satyaniketan, New Delhi",1
1018,"Plot 4, Local Shopping Centre, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5373346,77.2386742,0,1,"Greater Kailash (GK) 2, New Delhi",1
309844,"Ground Floor, JMD Kohinoor Mall, Masjid Moth, Main Road, Greater Kailash (GK) 2, New Delhi","JMD Kohinoor Mall, Greater Kailash",New Delhi,28.5367441,77.2386106,,1,"JMD Kohinoor Mall, Greater Kailash, New Delhi",1
305303,"7, Masjid Moth, Near HDFC Bank, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5373191,77.2389367,,1,"Greater Kailash (GK) 2, New Delhi",1
1021,"E-564, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5393522,77.2401571,0,1,"Greater Kailash (GK) 2, New Delhi",1
309815,"E-578, Savitri Road, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5404702237,77.2402888164,,1,"Greater Kailash (GK) 2, New Delhi",1
310342,"Building 3, Local Shopping Complex, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5370786,77.2386784,,1,"Greater Kailash (GK) 2, New Delhi",1
18462002,"Building 3, Local Shopping Complex, Mazjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5371277807,77.2386966867,,1,"Greater Kailash (GK) 2, New Delhi",1
2867,"50-D, Savitri Nagar, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,New Delhi,28.5406266,77.2185071,110017,1,"Malviya Nagar, New Delhi",1
312787,"M-31, 2nd & 3rd Floor, M Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5331306,77.241504,110048,1,"Greater Kailash (GK) 2, New Delhi",1
3611,"E-574, Main Road, Near ICICI Bank, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5399106,77.2400539,0,1,"Greater Kailash (GK) 2, New Delhi",1
309105,"Shop 11, DDA Market, Masjid Mod, Greater Kailash (GK) 3, New Delhi",Greater Kailash (GK) 3,New Delhi,28.5372217656,77.2359691188,,1,"Greater Kailash (GK) 3, New Delhi",1
18089222,"E-6, DDA Market, Masjid Moth, Greater Kailash (GK) 3, New Delhi",Greater Kailash (GK) 3,New Delhi,28.53732191,77.2356797755,110048,1,"Greater Kailash (GK) 3, New Delhi",1
308238,"E-584, Near Savitri Cinema, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.540691,77.2400419,,1,"Greater Kailash (GK) 2, New Delhi",1
18253111,"Khoj International Artists Association, S-17, Khirkee Extension, Malviya Nagar, New Delhi",Malviya Nagar,New Delhi,28.5311532,77.2184409,,1,"Malviya Nagar, New Delhi",1
18279452,"Outlet 22, DT Cinema Complex, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5413133,77.2398703,110048,1,"Greater Kailash (GK) 2, New Delhi",1
301435,"Shop 25-27, E Block Local Market, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5375623,77.2390211,,1,"Greater Kailash (GK) 2, New Delhi",1
703,"11, JMD Kohinoor Mall, Masjid Moth, Greater Kailash (GK) 2, New Delhi","JMD Kohinoor Mall, Greater Kailash",New Delhi,28.5366985,77.2385844,0,1,"JMD Kohinoor Mall, Greater Kailash, New Delhi",1
312486,"21, Savitri Cinema Complex, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5412592756,77.2400232777,110048,1,"Greater Kailash (GK) 2, New Delhi",1
18436439,"A-15A/1, Hauz Khas, New Delhi",Hauz Khas,New Delhi,28.5532206,77.2079154,,1,"Hauz Khas, New Delhi",1
18254521,"Shop 4, Uday Park Shopping Complex, Uday Park, New Delhi",Uday Park,New Delhi,28.560281028,77.2180737555,110049,1,"Uday Park, New Delhi",1
18337895,"D 49, South Extension 1, New Delhi",South Extension 1,New Delhi,28.5733106,77.2205516,,1,"South Extension 1, New Delhi",1
18175302,"941/8, Nehru Road, Arjun Nagar, Kotla Mubarakpur, South Extension 1, New Delhi",South Extension 1,New Delhi,28.5683377,77.2249885,,1,"South Extension 1, New Delhi",1
311211,"28-A, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5729435,77.2304115,,1,"Defence Colony, New Delhi",1
305,"18, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5733831,77.2303217,0,1,"Defence Colony, New Delhi",1
556,"29, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5736434,77.2302318,0,1,"Defence Colony, New Delhi",1
451,"14, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5735453,77.230142,0,1,"Defence Colony, New Delhi",1
18414499,"CG 01, Ansal Plaza Mall, Khel Gaon Marg, New Delhi","Ansal Plaza Mall, Khel Gaon Marg",New Delhi,28.5625562,77.2239998,110049,1,"Ansal Plaza Mall, Khel Gaon Marg, New Delhi",1
305269,"Shop 16, 1st Floor, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5734471,77.2300522,110024,1,"Defence Colony, New Delhi",1
570,"50, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5732124,77.2304115,,1,"Defence Colony, New Delhi",1
18306530,"D-14, 3rd Floor, South Extension 2, New Delhi",South Extension 2,New Delhi,28.5686642,77.2174773,,1,"South Extension 2, New Delhi",1
3568,"27, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5731228,77.2304115,0,1,"Defence Colony, New Delhi",1
9706,"8, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5735538,77.2302318,0,1,"Defence Colony, New Delhi",1
312567,"47, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,28.5732529,77.2303666,,1,"Defence Colony, New Delhi",1
311690,"Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5281318,77.2457421,,1,"Greater Kailash (GK) 2, New Delhi",1
309161,"Shop 9, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5363941,77.2533122,,1,"Chittaranjan Park, New Delhi",1
7636,"39, C.S.C Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.536228564,77.2532935068,0,1,"Chittaranjan Park, New Delhi",1
4299,"353, S Block, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,28.5307774,77.2457042,0,1,"Greater Kailash (GK) 2, New Delhi",1
18304836,"Shop 14, Nilgiri Apartments, Alaknanda, New Delhi",Alaknanda,New Delhi,28.53,77.25,,1,"Alaknanda, New Delhi",1
18057805,"Mandakini Enclave, Alaknanda, New Delhi",Alaknanda,New Delhi,28.5314102837,77.2503447533,,1,"Alaknanda, New Delhi",1
301405,"Shop 25, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5364506,77.2532497,,1,"Chittaranjan Park, New Delhi",1
3504,"27, C.S.C. Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5363802546,77.2532485798,0,1,"Chittaranjan Park, New Delhi",1
7599,"38, CSC Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.5362279749,77.253386043,0,1,"Chittaranjan Park, New Delhi",1
4973,"125, 1st Floor, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,28.536290713,77.2533323988,0,1,"Chittaranjan Park, New Delhi",1
7610,"10 & 11, Narmada Market, Opposite Don Bosco School, Alaknanda, New Delhi",Alaknanda,New Delhi,28.5281094078,77.2468987852,0,1,"Alaknanda, New Delhi",1
7593,"Alaknanda Shopping Complex, Alaknanda, New Delhi",Alaknanda,New Delhi,28.5257928,77.2540306,0,1,"Alaknanda, New Delhi",1
7639,"Alaknanda Shopping Complex, Near Gangotri Complex Part B, Alaknanda, New Delhi",Alaknanda,New Delhi,28.5256031945,77.2532458976,0,1,"Alaknanda, New Delhi",1
7584,"A-1/G3, Pushpa Bhawan, Alaknanda Market, Alaknanda, New Delhi",Alaknanda,New Delhi,28.5253209,77.2542551,0,1,"Alaknanda, New Delhi",1
306531,"1st Floor, Alaknanda Market, Alaknanda, New Delhi",Alaknanda,New Delhi,28.52757,77.25118,,1,"Alaknanda, New Delhi",1
9095,"G-7, Near Midland Book Shop, South Extension 1, New Delhi",South Extension 1,New Delhi,28.5695952,77.2197229,0,1,"South Extension 1, New Delhi",1
18358700,"S-4, Oriental House, Gulmohar Enclave Commercial Complex, Green Park, New Delhi",Green Park,New Delhi,28.5577669,77.2080004,110049,1,"Green Park, New Delhi",1
